当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.731000	-0.064596	-0.004987	1.000000	1.217902	0.000136	0.001530	0.000000	0.000000	0.000000	0.000007	0.012185
1.740000	-0.065161	-0.004987	0.000000	-0.849497	0.000682	0.001660	0.001010	0.000000	0.000000	0.001017	0.160689
1.750000	-0.065749	-0.008727	1.000000	0.609496	0.000097	-0.001648	0.000000	0.000000	0.000000	0.000007	0.003429
1.761000	-0.066424	-0.004987	1.000000	-1.426873	-0.000070	0.002931	0.000000	0.000000	0.000000	0.000007	-0.055832
1.771000	-0.067037	-0.004987	0.000000	-1.529569	0.000504	0.002654	0.001010	0.000000	0.000000	0.001017	0.053445
1.780000	-0.067602	-0.008727	1.000000	0.355888	-0.000140	-0.000719	0.000000	0.000000	0.000000	0.000007	0.014707
1.790000	-0.068141	-0.008727	0.000000	0.955350	0.000447	-0.000177	0.001010	0.000000	0.000000	0.001017	-0.015791
1.801000	-0.068706	0.000000	1.000000	1.331125	-0.000139	0.008907	0.000000	0.000000	0.000000	0.000008	0.047238
1.811000	-0.069196	-0.004987	1.000000	-1.093701	-0.000037	0.001814	0.000000	0.000000	0.000000	0.000007	0.023453
1.820000	-0.069675	-0.004987	0.000000	-0.552641	0.000520	0.001582	0.001010	0.000000	0.000000	0.001017	-0.131165
1.830000	-0.070153	-0.008727	1.000000	0.238594	0.000126	-0.001901	0.000000	0.000000	0.000000	0.000007	-0.062322
1.841000	-0.070717	-0.004987	1.000000	0.550256	0.000067	0.002661	0.000000	0.000000	0.000000	0.000007	0.105611
1.851000	-0.071257	-0.004987	0.000000	0.976179	0.000586	0.002352	0.001010	0.000000	0.000000	0.001017	0.061754
1.860000	-0.071821	-0.014960	1.000000	1.952167	0.000017	-0.007333	0.000000	0.000000	0.000000	0.000007	0.031694
1.870000	-0.072373	-0.014960	0.000000	0.431781	0.000521	-0.005118	0.001010	0.000000	0.000000	0.001017	-0.081395
1.881000	-0.072938	-0.004987	1.000000	0.888902	-0.000096	0.005261	0.000000	0.000000	0.000000	0.000008	0.072940
1.891000	-0.073441	-0.008727	1.000000	1.356080	-0.000067	0.000427	0.000000	0.000000	0.000000	0.000007	0.094877
1.900000	-0.073907	-0.008727	0.000000	0.105474	0.000436	0.000568	0.001010	0.000000	0.000000	0.001017	-0.084104
1.910000	-0.074361	-0.004987	1.000000	-0.704456	-0.000004	0.004563	0.000000	0.000000	0.000000	0.000007	-0.044676
1.921000	-0.074863	-0.008727	1.000000	0.040531	-0.000020	-0.000119	0.000000	0.000000	0.000000	0.000007	0.016275
1.931000	-0.075293	-0.008727	0.000000	0.440249	0.000471	0.000134	0.001010	0.000000	0.000000	0.001017	-0.021649
1.940000	-0.075759	-0.004987	1.000000	1.435009	0.000056	0.004118	0.000000	0.000000	0.000000	0.000007	-0.097712
1.950000	-0.076237	0.000000	1.000000	-0.531199	0.000045	0.008302	0.000000	0.000000	0.000000	0.000007	-0.043438
1.960000	-0.076728	0.000000	0.000000	0.133057	0.000538	0.006564	0.001010	0.000000	0.000000	0.001017	-0.161022
1.971000	-0.077280	-0.008727	1.000000	-0.130082	0.000032	-0.001949	0.000000	0.000000	0.000000	0.000007	0.089879
1.981000	-0.077771	-0.004987	1.000000	0.451964	0.000054	0.002558	0.000000	0.000000	0.000000	0.000007	0.033663
1.990000	-0.078261	-0.004987	0.000000	-0.217061	0.000558	0.002248	0.001010	0.000000	0.000000	0.001017	-0.144781
2.000000	-0.078752	0.000000	1.000000	-0.229572	0.000117	0.007547	0.000000	0.000000	0.000000	0.000007	-0.092980
2.011000	-0.079304	0.000000	0.000000	-0.594665	0.000625	0.005968	0.001010	0.000000	0.000000	0.001017	-0.073234
2.021000	-0.079795	-0.008727	1.000000	0.365181	0.000154	-0.002452	0.000000	0.000000	0.000000	0.000008	-0.105164
2.030000	-0.080322	-0.004987	1.000000	0.590450	0.000128	0.002334	0.000000	0.000000	0.000000	0.000007	-0.064258
2.040000	-0.080862	-0.004987	0.000000	1.350441	0.000646	0.002199	0.001010	0.000000	0.000000	0.001017	0.125395
2.051000	-0.081512	-0.008727	1.000000	-0.095495	0.000002	-0.001149	0.000000	0.000000	0.000000	0.000007	0.087719
2.061000	-0.082125	-0.004987	1.000000	0.230320	-0.000083	0.003265	0.000000	0.000000	0.000000	0.000007	0.059103
2.070000	-0.082714	-0.004987	0.000000	0.390276	0.000474	0.002842	0.001010	0.000000	0.000000	0.001017	-0.099969
2.080000	-0.083266	-0.008727	1.000000	-1.867621	-0.000133	-0.000553	0.000000	0.000000	0.000000	0.000007	0.166583
2.091000	-0.083855	-0.004987	1.000000	0.062343	-0.000149	0.003666	0.000000	0.000000	0.000000	0.000007	0.068071
2.101000	-0.084382	-0.004987	0.000000	1.114537	0.000426	0.003109	0.001010	0.000000	0.000000	0.001017	0.240216
2.110000	-0.084885	-0.008727	1.000000	-0.617485	-0.000106	-0.000399	0.000000	0.000000	0.000000	0.000007	-0.146640
2.120000	-0.085376	-0.004987	1.000000	-0.309238	-0.000032	0.003716	0.000000	0.000000	0.000000	0.000007	-0.009993
2.131000	-0.085928	-0.004987	0.000000	-0.584517	0.000507	0.003147	0.001010	0.000000	0.000000	0.001017	0.056865
2.141000	-0.086443	-0.008727	1.000000	-0.172249	-0.000037	-0.000319	0.000000	0.000000	0.000000	0.000007	-0.066934
