当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.979000	-0.090503	-0.012467	0.000000	0.451964	0.002564	0.001466	0.001011	0.000000	0.000000	0.001020	0.033663
1.989000	-0.091166	-0.012467	1.000000	-0.217061	-0.000213	0.000310	0.000001	0.000000	0.000000	0.000010	-0.144781
2.000000	-0.091865	-0.010908	0.000000	-0.229572	0.000543	0.000577	0.001011	0.000000	0.000000	0.001019	-0.092980
2.009000	-0.092442	-0.010908	0.000000	-0.594665	0.001141	0.000987	0.001011	0.000000	0.000000	0.001019	-0.073234
2.019000	-0.093006	-0.008727	1.000000	0.365181	-0.000118	0.005130	0.000001	0.000000	0.000000	0.000010	-0.105164
2.029000	-0.093558	-0.008727	0.000000	0.590450	0.000547	0.003275	0.001010	0.000000	0.000000	0.001018	-0.064258
2.040000	-0.094183	-0.012467	1.000000	1.350441	-0.000039	-0.000162	0.000001	0.000000	0.000000	0.000009	0.125395
2.049000	-0.094772	-0.004987	1.000000	-0.095495	-0.000040	0.007675	0.000000	0.000000	0.000000	0.000008	0.087719
2.059000	-0.095349	-0.004987	0.000000	0.230320	0.000546	0.005536	0.001010	0.000000	0.000000	0.001018	0.059103
2.069000	-0.095925	-0.012467	1.000000	0.390276	-0.000036	-0.001789	0.000000	0.000000	0.000000	0.000008	-0.099969
2.080000	-0.096539	-0.012467	0.000000	-1.867621	0.000560	-0.001014	0.001010	0.000000	0.000000	0.001018	0.166583
2.089000	-0.097091	-0.012467	0.000000	0.062343	0.001119	-0.000760	0.001010	0.000000	0.000000	0.001018	0.068071
2.099000	-0.097606	-0.008727	1.000000	1.114537	-0.000016	0.003221	0.000001	0.000000	0.000000	0.000008	0.240216
2.109000	-0.098109	-0.008727	0.000000	-0.617485	0.000519	0.002316	0.001010	0.000000	0.000000	0.001018	-0.146640
2.120000	-0.098661	-0.012467	1.000000	-0.309238	0.000009	-0.001243	0.000001	0.000000	0.000000	0.000008	-0.009993
2.130000	-0.099151	-0.008727	1.000000	-0.584517	0.000054	0.003143	0.000000	0.000000	0.000000	0.000008	0.056865
2.139000	-0.099679	-0.008727	0.000000	-0.172249	0.000563	0.002516	0.001010	0.000000	0.000000	0.001017	-0.066934
