当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.500000	-0.030274	0.007480	0.000000	-0.536472	0.001871	0.001754	0.001010	0.000000	0.000000	0.001017	-0.000264	0.016777
1.511000	-0.032298	0.010472	1.000000	-2.045111	-0.000038	0.006043	0.000000	0.000000	0.000000	0.000008	0.012769	0.007558
1.521000	-0.034199	0.000000	1.000000	-1.126578	-0.000003	-0.004702	0.000000	0.000000	0.000000	0.000007	0.004431	0.001272
1.530000	-0.036076	0.000000	0.000000	-0.438034	0.001935	-0.002214	0.001010	0.000000	0.000000	0.001017	0.004431	0.001272
1.540000	-0.038027	0.006981	1.000000	0.519884	0.000053	0.006207	0.000000	0.000000	0.000000	0.000007	-0.005889	0.003889
1.551000	-0.040222	0.006981	0.000000	0.128887	0.001993	0.006027	0.001010	0.000000	0.000000	0.001017	-0.005889	0.003889
1.561000	-0.042185	0.006981	1.000000	1.027176	-0.000193	0.007405	0.000000	0.000000	0.000000	0.000008	-0.005111	0.001602
1.570000	-0.044197	0.006981	0.000000	0.273153	0.001901	0.006771	0.001010	0.000000	0.000000	0.001017	-0.005111	0.001602
1.580000	-0.046184	0.006981	1.000000	1.498559	-0.000072	0.008101	0.000000	0.000000	0.000000	0.000008	0.004503	0.007192
1.591000	-0.048429	0.002909	1.000000	0.413229	-0.000223	0.003087	0.000000	0.000000	0.000000	0.000007	0.008444	-0.011024
1.601000	-0.050490	0.000000	1.000000	-1.188348	-0.000096	0.000701	0.000000	0.000000	0.000000	0.000007	-0.011303	-0.012837
1.610000	-0.052563	0.000000	0.000000	1.444666	0.002067	0.001874	0.001010	0.000000	0.000000	0.001017	-0.011303	-0.012837
1.620000	-0.054685	0.000000	1.000000	0.564542	0.000016	0.003256	0.000000	0.000000	0.000000	0.000007	0.005417	0.005497
1.631000	-0.056991	0.008727	1.000000	0.055920	-0.000139	0.012571	0.000000	0.000000	0.000000	0.000007	0.023637	0.000416
1.641000	-0.059162	0.008727	0.000000	-0.991782	0.002109	0.011020	0.001010	0.000000	0.000000	0.001017	0.023637	0.000416
1.650000	-0.061333	0.000000	1.000000	-1.481866	-0.000010	0.003591	0.000000	0.000000	0.000000	0.000007	0.003635	-0.005871
1.660000	-0.063541	-0.008727	1.000000	0.646369	0.000034	-0.004673	0.000000	0.000000	0.000000	0.000007	-0.007066	-0.001176
