当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.480000	0.004490	0.010472	1.000000	-0.744944	0.000080	0.006274	0.000001	0.000000	0.000000	0.000008	0.018516	-0.021248
1.489000	0.004551	0.010472	0.000000	-1.647120	-0.000012	0.004382	0.001010	0.000000	0.000000	0.001018	0.018516	-0.021248
1.500000	0.004625	0.005818	1.000000	-0.889075	0.000092	-0.000284	0.000001	0.000000	0.000000	0.000008	-0.032689	0.001144
1.510000	0.004661	0.000000	1.000000	-0.874437	0.000066	-0.005977	0.000000	0.000000	0.000000	0.000008	-0.004530	0.011182
1.520000	0.004698	0.000000	0.000000	0.634355	0.000018	-0.004278	0.001010	0.000000	0.000000	0.001017	-0.004530	0.011182
1.530000	0.004710	0.006981	1.000000	0.296669	0.000046	0.002872	0.000000	0.000000	0.000000	0.000008	0.003823	-0.001336
1.540000	0.004723	0.006981	0.000000	1.489165	0.000011	0.002214	0.001010	0.000000	0.000000	0.001017	0.003823	-0.001336
1.550000	0.004723	0.010472	1.000000	0.491100	0.000015	0.005814	0.000000	0.000000	0.000000	0.000008	0.001285	0.001180
1.560000	0.004723	0.004987	1.000000	-0.969737	0.000022	-0.001235	0.000000	0.000000	0.000000	0.000007	0.011363	-0.013137
1.570000	0.004723	0.004987	0.000000	0.012394	0.000042	-0.000853	0.001010	0.000000	0.000000	0.001017	0.011363	-0.013137
1.580000	0.004723	0.004987	0.000000	-0.969139	0.000086	-0.000740	0.001010	0.000000	0.000000	0.001018	0.011363	-0.013137
1.590000	0.004710	0.000000	1.000000	0.098849	0.000130	-0.005590	0.000001	0.000000	0.000000	0.000008	-0.007447	0.008114
1.600000	0.004710	0.000000	0.000000	0.328383	0.000108	-0.003700	0.001010	0.000000	0.000000	0.001018	-0.007447	0.008114
1.610000	0.004710	0.000000	0.000000	-0.777512	0.000147	-0.003457	0.001011	0.000000	0.000000	0.001018	-0.007447	0.008114
1.620000	0.004710	0.000000	0.000000	-0.146748	0.000182	-0.003233	0.001011	0.000000	0.000000	0.001019	-0.007447	0.008114
1.630000	0.004698	0.000000	0.000000	-2.377073	0.000214	-0.003027	0.001011	0.000000	0.000000	0.001019	-0.007447	0.008114
1.640000	0.004698	0.000000	0.000000	-0.015875	0.000244	-0.002836	0.001011	0.000000	0.000000	0.001020	-0.007447	0.008114
1.650000	0.004698	0.000000	0.000000	1.460258	0.000271	-0.002659	0.001011	0.000000	0.000000	0.001020	-0.007447	0.008114
1.660000	0.004686	0.000000	0.000000	0.188649	0.000296	-0.002494	0.001011	0.000000	0.000000	0.001021	-0.007447	0.008114
1.670000	0.004649	0.000000	0.000000	-2.395868	0.000319	-0.002339	0.001011	0.000000	0.000000	0.001022	-0.007447	0.008114
1.680000	0.004625	0.000000	0.000000	1.934528	0.000340	-0.002194	0.001012	0.000000	0.000000	0.001023	-0.007447	0.008114
1.690000	0.004600	0.000000	0.000000	0.330553	0.000360	-0.002057	0.001012	0.000000	0.000000	0.001025	-0.007447	0.008114
1.700000	0.004563	0.000000	0.000000	1.565643	0.000378	-0.001928	0.001012	0.000000	0.000000	0.001026	-0.007447	0.008114
1.710000	0.004502	0.000000	0.000000	-1.544063	0.000394	-0.001805	0.001013	0.000000	0.000000	0.001028	-0.007447	0.008114
1.720000	0.004453	0.000000	0.000000	-0.809412	0.000409	-0.001688	0.001013	0.000000	0.000000	0.001030	-0.007447	0.008114
1.730000	0.004391	0.004987	1.000000	-0.026434	0.000103	0.003410	0.000004	0.000000	0.000000	0.000021	0.002494	0.011297
1.739000	0.004342	0.004987	0.000000	1.677697	0.000035	0.000845	0.001011	0.000000	0.000000	0.001021	0.002494	0.011297
1.750000	0.004269	0.005818	0.000000	-0.021011	0.000081	0.000836	0.001011	0.000000	0.000000	0.001021	0.002494	0.011297
1.760000	0.004207	0.006981	0.000000	-0.536472	0.000142	0.000863	0.001011	0.000000	0.000000	0.001022	0.002494	0.011297
1.770000	0.004134	0.006981	0.000000	1.276896	0.000218	0.000921	0.001011	0.000000	0.000000	0.001023	0.002494	0.011297
1.780000	0.004036	0.000000	1.000000	0.443077	-0.000050	-0.003984	0.000001	0.000000	0.000000	0.000014	0.007558	-0.020451
1.790000	0.003913	0.000000	0.000000	0.127219	0.000068	-0.001351	0.001011	0.000000	0.000000	0.001020	0.007558	-0.020451
1.800000	0.003803	0.004987	1.000000	-0.588935	-0.000092	0.003844	0.000001	0.000000	0.000000	0.000010	-0.011266	-0.004380
1.810000	0.003680	0.004987	0.000000	0.388939	0.000045	0.002225	0.001010	0.000000	0.000000	0.001019	-0.011266	-0.004380
1.820000	0.003557	0.004987	0.000000	0.519884	0.000138	0.002319	0.001011	0.000000	0.000000	0.001019	-0.011266	-0.004380
1.830000	0.003435	0.002909	0.000000	0.128887	0.000238	0.002422	0.001011	0.000000	0.000000	0.001020	-0.011266	-0.004380
1.840000	0.003324	0.000000	1.000000	1.027176	-0.000136	-0.002456	0.000001	0.000000	0.000000	0.000010	-0.005111	0.001602
1.850000	0.003202	0.000000	0.000000	0.273153	0.000060	-0.001171	0.001011	0.000000	0.000000	0.001019	-0.005111	0.001602
1.860000	0.003067	0.000000	0.000000	0.450320	0.000166	-0.000999	0.001011	0.000000	0.000000	0.001019	-0.005111	0.001602
1.870000	0.002919	0.000000	0.000000	0.719178	0.000269	-0.000843	0.001011	0.000000	0.000000	0.001020	-0.005111	0.001602
1.880000	0.002797	0.000000	0.000000	1.498559	0.000368	-0.000699	0.001011	0.000000	0.000000	0.001020	-0.005111	0.001602
1.890000	0.002674	0.010472	1.000000	0.413229	-0.000187	0.009904	0.000001	0.000000	0.000000	0.000011	0.008444	-0.011024
1.900000	0.002551	0.010472	0.000000	-1.130319	0.000097	0.004879	0.001011	0.000000	0.000000	0.001019	0.008444	-0.011024
1.910000	0.002417	0.000000	1.000000	1.444666	0.000027	-0.005661	0.000001	0.000000	0.000000	0.000009	-0.012837	-0.011883
1.920000	0.002269	0.004987	1.000000	0.564542	0.000062	0.001741	0.000000	0.000000	0.000000	0.000008	0.005417	0.005497
1.930000	0.002098	0.004987	0.000000	2.363674	0.000243	0.001333	0.001010	0.000000	0.000000	0.001018	0.005417	0.005497
